Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
289.534033,TraderOne,Tick,1262,1193,69,-69,153400,153400,-3970,518722,518722,OK
289.753524,TraderOne,Tick,1262,1193,69,-69,153400,153400,-3970,518722,518722,OK
289.989742,TraderOne,Tick,1262,1193,69,-69,153400,153400,-3970,518722,518722,OK
290.208592,TraderOne,Tick,1262,1193,69,-69,153400,153500,-3970,518722,511822,OK
290.513215,TraderOne,Tick,1262,1193,69,-69,153400,153500,-3970,518722,511822,OK
290.77235,TraderOne,Tick,1262,1193,69,-69,153400,153500,-3970,518722,511822,OK
290.959381,TraderOne,Tick,1266,1218,48,-48,153100,153500,-4415,522467,508067,OK
291.222086,TraderOne,Tick,1266,1218,48,-48,153100,153500,-4415,522467,508067,OK
291.480826,TraderOne,Tick,1266,1225,41,-41,153900,153500,-4523,523275,535575,OK
291.784475,TraderOne,Tick,1266,1225,41,-41,153900,153500,-4523,523275,535575,OK
292.002231,TraderOne,Tick,1266,1225,41,-41,153900,153500,-4523,523275,535575,OK
292.268182,TraderOne,Tick,1266,1225,41,-41,153900,153500,-4523,523275,535575,OK
292.454702,TraderOne,Tick,1266,1248,18,-18,153900,153500,-4877,528929,534329,OK
292.776218,TraderOne,Tick,1266,1248,18,-18,153900,153600,-4877,528929,534329,OK
293.009778,TraderOne,Tick,1266,1248,18,-18,153900,153600,-4877,528929,534329,OK
293.249898,TraderOne,Tick,1266,1248,18,-18,153900,153600,-4877,528929,534329,OK
293.549958,TraderOne,Tick,1266,1248,18,-18,153900,153400,-4877,528929,534329,OK
293.797317,TraderOne,Tick,1266,1248,18,-18,153900,153400,-4877,528929,534329,OK
293.956076,TraderOne,Tick,1279,1248,31,-31,153300,153400,-5076,530428,527328,OK
294.236437,TraderOne,Tick,1279,1248,31,-31,153300,153400,-5076,530428,527328,OK
294.539154,TraderOne,Tick,1279,1264,15,-15,153600,153400,-5322,532274,535274,OK
294.782894,TraderOne,Tick,1279,1308,-29,29,153800,153400,-5999,546151,537451,OK
295.04766,TraderOne,Tick,1279,1315,-36,36,153700,153500,-5784,547336,540136,OK
295.276864,TraderOne,Tick,1279,1315,-36,36,153700,153500,-5784,547336,540136,OK
295.499229,TraderOne,Tick,1295,1315,-20,20,153100,153500,-6029,549181,555181,OK
295.722616,TraderOne,Tick,1295,1315,-20,20,153100,153500,-6029,549181,555181,OK
296.007117,TraderOne,Tick,1295,1315,-20,20,153100,153500,-6029,549181,555181,OK
296.235959,TraderOne,Tick,1295,1315,-20,20,153100,153500,-6029,549181,555181,OK
296.467411,TraderOne,Tick,1295,1315,-20,20,153100,153500,-6029,549181,555181,OK
296.790392,TraderOne,Tick,1295,1315,-20,20,153100,153400,-6029,549181,555181,OK
296.988608,TraderOne,Tick,1295,1315,-20,20,153100,153400,-6029,549181,555181,OK
297.271794,TraderOne,Tick,1295,1315,-20,20,153100,153200,-6029,549181,551181,OK
297.464431,TraderOne,Tick,1295,1315,-20,20,153100,153300,-6029,549181,553181,OK
297.757355,TraderOne,Tick,1295,1315,-20,20,153100,153300,-6029,549181,553181,OK
298.04162,TraderOne,Tick,1295,1343,-48,48,153600,153500,-6459,550811,546011,OK
298.293419,TraderOne,Tick,1351,1343,8,-8,153100,153600,-7318,570870,568470,OK
298.508645,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
298.76353,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
299.025597,TraderOne,Tick,1365,1343,22,-22,153100,153500,-6889,577441,570841,OK
299.212857,TraderOne,Tick,1365,1343,22,-22,153100,153400,-6889,577441,570841,OK
299.513813,TraderOne,Tick,1365,1343,22,-22,153100,153400,-6889,577441,570841,OK
299.75564,TraderOne,Tick,1365,1343,22,-22,153100,153500,-6889,577441,570841,OK
300.018038,TraderOne,Tick,1365,1343,22,-22,153100,153700,-6889,577441,570841,OK
300.261149,TraderOne,Tick,1365,1343,22,-22,153100,153700,-6889,577441,570841,OK
300.456049,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
300.793252,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
301.012481,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
301.229858,TraderOne,Tick,1365,1343,22,-22,153100,153700,-6889,577441,570841,OK
301.451954,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
301.738465,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
301.957983,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
302.254712,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
302.534309,TraderOne,Tick,1365,1343,22,-22,153100,153600,-6889,577441,570841,OK
302.72315,TraderOne,Tick,1365,1343,22,-22,153300,153600,-6889,577441,570841,OK
303.014951,TraderOne,Tick,1365,1359,6,-6,153700,153500,-6397,576949,578149,OK
303.209991,TraderOne,Tick,1365,1382,-17,17,153000,153300,-5690,580842,585942,OK
303.458902,TraderOne,Tick,1365,1382,-17,17,153000,153300,-5690,580842,585942,OK
303.703263,TraderOne,Tick,1365,1382,-17,17,153000,153400,-5690,580842,585942,OK
304.012195,TraderOne,Tick,1365,1382,-17,17,153000,153400,-5690,580842,585942,OK
304.245862,TraderOne,Tick,1365,1440,-75,75,154000,153200,-6581,597533,575033,OK
304.469835,TraderOne,Tick,1365,1440,-75,75,154000,153100,-6581,597533,575033,OK
304.712718,TraderOne,Tick,1365,1440,-75,75,154000,153100,-6581,597533,575033,OK
305.014392,TraderOne,Tick,1445,1465,-20,20,152700,152900,-8189,606341,610341,OK
305.248399,TraderOne,Tick,1445,1465,-20,20,152700,152900,-8189,606341,610341,OK
305.517585,TraderOne,Tick,1445,1465,-20,20,152700,152900,-8189,606341,610341,OK
305.712535,TraderOne,Tick,1445,1465,-20,20,152700,152800,-8189,606341,608341,OK
306.004271,TraderOne,Tick,1445,1465,-20,20,152700,152800,-8189,606341,608341,OK
306.287731,TraderOne,Tick,1445,1465,-20,20,152700,152800,-8189,606341,608341,OK
306.455126,TraderOne,Tick,1456,1465,-9,9,152800,152600,-8357,603209,601409,OK
306.731968,TraderOne,Tick,1456,1465,-9,9,152800,152600,-8357,603209,601409,OK
307.001853,TraderOne,Tick,1456,1465,-9,9,152800,152600,-8357,603209,601409,OK
307.287452,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
307.484166,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
307.76406,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
308.042184,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
308.229802,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
308.465228,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
308.799808,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
309.009819,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
309.218098,TraderOne,Tick,1456,1465,-9,9,152800,152900,-8357,603209,604109,OK
309.466203,TraderOne,Tick,1504,1498,6,-6,152600,153200,-9597,622149,620349,OK
309.735262,TraderOne,Tick,1504,1498,6,-6,152600,153200,-9597,622149,620349,OK
309.964549,TraderOne,Tick,1504,1498,6,-6,152600,153400,-9597,622149,620349,OK
310.296806,TraderOne,Tick,1504,1505,-1,1,153400,154100,-9704,619456,619756,OK
310.536455,TraderOne,Tick,1504,1505,-1,1,153400,154200,-9704,619456,619756,OK
310.748895,TraderOne,Tick,1504,1505,-1,1,153800,154200,-9704,619456,619756,OK
311.047996,TraderOne,Tick,1504,1505,-1,1,153800,154200,-9704,619456,619756,OK
311.288343,TraderOne,Tick,1504,1505,-1,1,153800,154200,-9704,619456,619756,OK
311.454581,TraderOne,Tick,1504,1505,-1,1,154000,154200,-9704,619456,619656,OK
311.702344,TraderOne,Tick,1504,1505,-1,1,154000,154200,-9704,619456,619656,OK
311.984022,TraderOne,Tick,1504,1505,-1,1,154000,154200,-9704,619456,619656,OK
312.269418,TraderOne,Tick,1504,1505,-1,1,154000,154200,-9704,619456,619656,OK
312.519548,TraderOne,Tick,1504,1505,-1,1,154000,154200,-9704,619456,619656,OK
312.731488,TraderOne,Tick,1557,1505,52,-52,153600,154200,-10519,646071,630471,OK
313.024844,TraderOne,Tick,1557,1505,52,-52,153600,154200,-10519,646071,630471,OK
313.211025,TraderOne,Tick,1557,1505,52,-52,153600,154300,-10519,646071,630471,OK
313.499609,TraderOne,Tick,1557,1505,52,-52,154100,154300,-10519,646071,635671,OK
313.727152,TraderOne,Tick,1557,1505,52,-52,154100,154300,-10519,646071,635671,OK
314.044738,TraderOne,Tick,1557,1505,52,-52,154100,154300,-10519,646071,635671,OK
314.279785,TraderOne,Tick,1557,1505,52,-52,154100,154300,-10519,646071,635671,OK
314.514126,TraderOne,Tick,1557,1505,52,-52,154100,154300,-10519,646071,635671,OK
314.711856,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
315.023299,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
315.263436,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
315.487185,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
315.762589,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
316.005534,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
316.293136,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
316.480499,TraderOne,Tick,1557,1505,52,-52,154400,154300,-10519,646071,651271,OK
316.799102,TraderOne,Tick,1557,1505,52,-52,154200,154300,-10519,646071,640871,OK
316.988937,TraderOne,Tick,1557,1505,52,-52,154200,154300,-10519,646071,640871,OK
317.274277,TraderOne,Tick,1557,1505,52,-52,154300,154200,-10519,646071,651271,OK
317.516687,TraderOne,Tick,1557,1521,36,-36,154400,154200,-10025,647177,654377,OK
317.784003,TraderOne,Tick,1557,1537,20,-20,154300,154200,-9531,649883,651883,OK
318.009634,TraderOne,Tick,1557,1569,-12,12,154300,154200,-8543,658495,657295,OK
318.257439,TraderOne,Tick,1557,1601,-44,44,154300,154200,-7555,663907,659507,OK
318.534397,TraderOne,Tick,1557,1629,-72,72,154300,153800,-6691,674243,652643,OK
318.800958,TraderOne,Tick,1557,1629,-72,72,154400,153800,-6691,674243,652643,OK
318.964621,TraderOne,Tick,1557,1649,-92,92,154200,153800,-6074,679626,652026,OK
319.201372,TraderOne,Tick,1557,1649,-92,92,154200,153800,-6074,679626,652026,OK
319.485496,TraderOne,Tick,1557,1649,-92,92,154200,153800,-6074,679626,652026,OK
319.762934,TraderOne,Tick,1557,1649,-92,92,153200,153700,-6074,679626,707226,OK
319.984632,TraderOne,Tick,1557,1657,-100,100,154400,153700,-6197,683749,653749,OK
320.300086,TraderOne,Tick,1557,1657,-100,100,154400,153700,-6197,683749,653749,OK
320.492127,TraderOne,Tick,1557,1657,-100,100,154400,153900,-6197,683749,653749,OK
320.800416,TraderOne,Tick,1557,1657,-100,100,154400,153900,-6197,683749,653749,OK
320.951381,TraderOne,Tick,1557,1657,-100,100,154400,153900,-6197,683749,653749,OK
321.221041,TraderOne,Tick,1557,1657,-100,100,154400,153900,-6197,683749,653749,OK
321.499635,TraderOne,Tick,1557,1657,-100,100,154400,153900,-6197,683749,653749,OK
321.720063,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
322.017166,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
322.256628,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
322.50431,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
322.714103,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
323.032177,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
323.263577,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
323.534984,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
323.702489,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
323.981736,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
324.202728,TraderOne,Tick,1557,1657,-100,100,154400,153800,-6197,683749,653749,OK
324.469934,TraderOne,Tick,1557,1657,-100,100,153900,153800,-6197,683749,673749,OK
324.774856,TraderOne,Tick,1557,1657,-100,100,153900,153800,-6197,683749,673749,OK
325.021475,TraderOne,Tick,1557,1657,-100,100,153900,153800,-6197,683749,673749,OK
325.270565,TraderOne,Tick,1557,1657,-100,100,153900,153600,-6197,683749,653749,OK
325.475004,TraderOne,Tick,1557,1657,-100,100,153000,153600,-6197,683749,713749,OK
325.743888,TraderOne,Tick,1557,1657,-100,100,153000,153600,-6197,683749,713749,OK
325.983752,TraderOne,Tick,1557,1657,-100,100,153000,153600,-6197,683749,713749,OK
326.233259,TraderOne,Tick,1557,1657,-100,100,153000,153600,-6197,683749,713749,OK
326.498594,TraderOne,Tick,1557,1657,-100,100,153000,153500,-6197,683749,713749,OK
326.783887,TraderOne,Tick,1557,1657,-100,100,153000,153500,-6197,683749,713749,OK
326.997591,TraderOne,Tick,1557,1657,-100,100,153000,153400,-6197,683749,713749,OK
327.215573,TraderOne,Tick,1557,1657,-100,100,153000,153400,-6197,683749,713749,OK
327.498509,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
327.783491,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
328.024279,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
328.237538,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
328.475859,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
328.789629,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
329.002811,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
329.290927,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
329.462569,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
329.759183,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
330.013215,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
330.254372,TraderOne,Tick,1557,1657,-100,100,152900,153400,-6197,683749,713749,OK
330.454679,TraderOne,Tick,1557,1657,-100,100,152900,153500,-6197,683749,713749,OK
330.701076,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
331.008353,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
331.215246,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
331.533323,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
331.793953,TraderOne,Tick,1557,1657,-100,100,152800,153400,-6197,683749,713749,OK
332.042279,TraderOne,Tick,1557,1657,-100,100,152800,153400,-6197,683749,713749,OK
332.29578,TraderOne,Tick,1557,1657,-100,100,152800,153400,-6197,683749,713749,OK
332.514469,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
332.782977,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
333.012768,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
333.213728,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
333.511601,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
333.728035,TraderOne,Tick,1557,1657,-100,100,154000,153400,-6197,683749,653749,OK
333.962112,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
334.25502,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
334.49261,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
334.716918,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
334.994363,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
335.244729,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
335.479177,TraderOne,Tick,1557,1657,-100,100,154000,153200,-6197,683749,653749,OK
335.78319,TraderOne,Tick,1557,1657,-100,100,152800,153200,-6197,683749,713749,OK
335.958778,TraderOne,Tick,1557,1657,-100,100,152800,153200,-6197,683749,713749,OK
336.282396,TraderOne,Tick,1557,1657,-100,100,152800,153200,-6197,683749,713749,OK
336.471157,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
336.747189,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
336.985658,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
337.209243,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
337.50277,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
337.741998,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
338.007371,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
338.205254,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
338.453336,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
338.769963,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
338.961738,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
339.230852,TraderOne,Tick,1557,1657,-100,100,154000,153300,-6197,683749,653749,OK
339.461728,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
339.768875,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
339.976099,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
340.227451,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
340.526478,TraderOne,Tick,1557,1657,-100,100,154000,153500,-6197,683749,653749,OK
340.749137,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
341.015511,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
341.207558,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
341.45883,TraderOne,Tick,1557,1657,-100,100,153800,153300,-6197,683749,653749,OK
341.731315,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
342.018422,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
342.218617,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
342.50286,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
342.786566,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
342.994307,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
343.264869,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
343.541181,TraderOne,Tick,1557,1657,-100,100,154100,153300,-6197,683749,653749,OK
343.787596,TraderOne,Tick,1557,1657,-100,100,153700,153300,-6197,683749,653749,OK
343.96444,TraderOne,Tick,1557,1657,-100,100,152700,153300,-6197,683749,713749,OK
344.296263,TraderOne,Tick,1557,1657,-100,100,152700,153000,-6197,683749,713749,OK
344.544963,TraderOne,Tick,1557,1657,-100,100,152700,153000,-6197,683749,713749,OK
344.774072,TraderOne,Tick,1573,1657,-84,84,152500,152900,-6442,679194,704394,OK
345.038019,TraderOne,Tick,1573,1657,-84,84,152500,152900,-6442,679194,704394,OK
345.262805,TraderOne,Tick,1573,1657,-84,84,152500,152900,-6442,679194,704394,OK
345.546578,TraderOne,Tick,1573,1657,-84,84,152500,152900,-6442,679194,704394,OK
345.744424,TraderOne,Tick,1573,1657,-84,84,152500,152700,-6442,679194,695994,OK
345.972004,TraderOne,Tick,1573,1660,-87,87,153100,152700,-6488,680440,654340,OK
346.257113,TraderOne,Tick,1573,1660,-87,87,153100,152700,-6488,680440,654340,OK
346.536146,TraderOne,Tick,1573,1660,-87,87,153100,152600,-6488,680440,654340,OK
346.771874,TraderOne,Tick,1573,1660,-87,87,153100,152800,-6488,680440,654340,OK
346.959321,TraderOne,Tick,1573,1660,-87,87,153100,152700,-6488,680440,654340,OK
347.254368,TraderOne,Tick,1573,1660,-87,87,153100,152700,-6488,680440,654340,OK
347.483595,TraderOne,Tick,1573,1660,-87,87,153100,152700,-6488,680440,654340,OK
347.796076,TraderOne,Tick,1573,1660,-87,87,152500,152700,-6488,680440,697840,OK
347.964376,TraderOne,Tick,1573,1660,-87,87,152500,152700,-6488,680440,697840,OK
348.227513,TraderOne,Tick,1573,1660,-87,87,152000,152700,-6488,680440,706540,OK
348.489703,TraderOne,Tick,1573,1660,-87,87,152000,152700,-6488,680440,706540,OK
348.786819,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
348.962819,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
349.278128,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
349.48016,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
349.708607,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
350.049444,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
350.260439,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
350.528536,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
350.760632,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
351.010146,TraderOne,Tick,1573,1660,-87,87,152000,152600,-6488,680440,706540,OK
351.299816,TraderOne,Tick,1573,1660,-87,87,152000,152500,-6488,680440,706540,OK
351.494189,TraderOne,Tick,1573,1660,-87,87,152000,152500,-6488,680440,706540,OK
351.712838,TraderOne,Tick,1573,1673,-100,100,152700,152500,-6686,681938,661938,OK
352.036873,TraderOne,Tick,1573,1673,-100,100,152700,152300,-6686,681938,651938,OK
352.243142,TraderOne,Tick,1573,1673,-100,100,152700,152300,-6686,681938,651938,OK
352.530435,TraderOne,Tick,1573,1673,-100,100,152700,152300,-6686,681938,651938,OK
352.746363,TraderOne,Tick,1573,1673,-100,100,152700,152300,-6686,681938,651938,OK
352.973017,TraderOne,Tick,1573,1673,-100,100,152700,152300,-6686,681938,651938,OK
353.222174,TraderOne,Tick,1573,1673,-100,100,152700,152300,-6686,681938,651938,OK
353.482853,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
353.787119,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
353.953515,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
354.242708,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
354.500575,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
354.75425,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
354.975796,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
355.218701,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
355.469785,TraderOne,Tick,1573,1673,-100,100,152800,152100,-6686,681938,651938,OK
355.735449,TraderOne,Tick,1573,1673,-100,100,152800,152500,-6686,681938,651938,OK
356.046224,TraderOne,Tick,1573,1673,-100,100,152800,152500,-6686,681938,651938,OK
356.228938,TraderOne,Tick,1573,1673,-100,100,152800,152500,-6686,681938,651938,OK
356.507075,TraderOne,Tick,1573,1673,-100,100,152800,152400,-6686,681938,651938,OK
356.738953,TraderOne,Tick,1573,1673,-100,100,152800,152400,-6686,681938,651938,OK
357.040852,TraderOne,Tick,1573,1673,-100,100,152800,152400,-6686,681938,651938,OK
357.220713,TraderOne,Tick,1573,1673,-100,100,152800,152400,-6686,681938,651938,OK
357.512107,TraderOne,Tick,1573,1673,-100,100,153000,152400,-6686,681938,651938,OK
357.741609,TraderOne,Tick,1573,1673,-100,100,153000,152400,-6686,681938,651938,OK
357.977506,TraderOne,Tick,1573,1673,-100,100,153000,152400,-6686,681938,651938,OK
358.200635,TraderOne,Tick,1573,1673,-100,100,152700,152400,-6686,681938,651938,OK
358.537946,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
358.742445,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
359.016855,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
359.271878,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
359.515818,TraderOne,Tick,1573,1673,-100,100,152700,152100,-6686,681938,651938,OK
359.78807,TraderOne,Tick,1573,1673,-100,100,152700,151500,-6686,681938,651938,OK
360.025028,TraderOne,Tick,1573,1673,-100,100,152100,151400,-6686,681938,651938,OK
360.272035,TraderOne,Tick,1573,1673,-100,100,152100,151400,-6686,681938,651938,OK
360.462055,TraderOne,Tick,1573,1673,-100,100,152100,151800,-6686,681938,651938,OK
360.736317,TraderOne,Tick,1573,1673,-100,100,152400,152000,-6686,681938,651938,OK
360.952854,TraderOne,Tick,1573,1673,-100,100,152400,152300,-6686,681938,671938,OK
361.270196,TraderOne,Tick,1573,1673,-100,100,152400,152300,-6686,681938,671938,OK
361.476783,TraderOne,Tick,1573,1673,-100,100,152400,152300,-6686,681938,671938,OK
361.710017,TraderOne,Tick,1573,1673,-100,100,152400,152300,-6686,681938,671938,OK
361.975848,TraderOne,Tick,1573,1673,-100,100,152400,152300,-6686,681938,671938,OK
362.211339,TraderOne,Tick,1573,1673,-100,100,152500,152300,-6686,681938,661938,OK
362.473194,TraderOne,Tick,1573,1673,-100,100,152500,152300,-6686,681938,661938,OK
362.740762,TraderOne,Tick,1573,1673,-100,100,152500,152100,-6686,681938,651938,OK
362.961897,TraderOne,Tick,1573,1673,-100,100,152500,152100,-6686,681938,651938,OK
363.254941,TraderOne,Tick,1573,1673,-100,100,152500,152100,-6686,681938,651938,OK
363.463309,TraderOne,Tick,1573,1673,-100,100,152500,152100,-6686,681938,651938,OK
363.789727,TraderOne,Tick,1573,1673,-100,100,152500,152100,-6686,681938,651938,OK
364.049414,TraderOne,Tick,1573,1673,-100,100,152500,152100,-6686,681938,651938,OK
364.217495,TraderOne,Tick,1573,1673,-100,100,152200,152100,-6686,681938,671938,OK
364.523268,TraderOne,Tick,1573,1673,-100,100,152200,152100,-6686,681938,671938,OK
364.70236,TraderOne,Tick,1573,1673,-100,100,152200,152100,-6686,681938,671938,OK
364.970853,TraderOne,Tick,1573,1673,-100,100,151800,152100,-6686,681938,711938,OK
365.284014,TraderOne,Tick,1573,1673,-100,100,151800,152100,-6686,681938,711938,OK
365.466318,TraderOne,Tick,1573,1673,-100,100,151800,152100,-6686,681938,711938,OK
365.714419,TraderOne,Tick,1573,1673,-100,100,151800,152100,-6686,681938,711938,OK
365.994077,TraderOne,Tick,1573,1673,-100,100,152200,152100,-6686,681938,671938,OK
366.20581,TraderOne,Tick,1573,1673,-100,100,151800,152100,-6686,681938,711938,OK
366.49851,TraderOne,Tick,1573,1673,-100,100,152000,151500,-6686,681938,651938,OK
