2023-03-15 22:03:28.947454 [INFO   ] [APP] application started
2023-03-15 22:07:01.745099 [INFO   ] [AUTO] order 296 filled for 7 lots at $150200 cents 6 events
2023-03-15 22:07:01.745104 [INFO   ] [AUTO] Hedging -7 BUYYYY
2023-03-15 22:07:01.745114 [INFO   ] [AUTO] Current Position is -6 to buy 16 to sell 25
2023-03-15 22:07:01.852555 [INFO   ] [AUTO] order 296 filled for 25 lots at $150200 cents 7 events
2023-03-15 22:07:01.852576 [INFO   ] [AUTO] Hedging -25 BUYYYY
2023-03-15 22:07:01.852596 [INFO   ] [AUTO] Current Position is -31 to buy 16 to sell 0
2023-03-15 22:07:01.892204 [INFO   ] [AUTO] Hedge Selling Order304 for price 150200 vol 48 diff is 300 event 9 position -31
2023-03-15 22:07:01.892745 [INFO   ] [AUTO] order 304 filled for 9 lots at $150200 cents 9 events
2023-03-15 22:07:01.892754 [INFO   ] [AUTO] Hedging -9 BUYYYY
2023-03-15 22:07:01.892766 [INFO   ] [AUTO] Current Position is -40 to buy 16 to sell 39
2023-03-15 22:07:02.143312 [INFO   ] [AUTO] Hedge Selling Order306 for price 150100 vol 21 diff is 200 event 10 position -40
2023-03-15 22:07:02.804285 [INFO   ] [AUTO] order 299 filled for 16 lots at $149600 cents 7 events
2023-03-15 22:07:02.804316 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:07:02.804339 [INFO   ] [AUTO] Current Position is -24 to buy 0 to sell 60
2023-03-15 22:07:02.940519 [INFO   ] [AUTO] Hedge Buying Order308 for price 149400 vol 32 diff is 200 event 5 position -24
2023-03-15 22:07:03.451442 [INFO   ] [AUTO] order 306 filled for 21 lots at $150100 cents 2 events
2023-03-15 22:07:03.451475 [INFO   ] [AUTO] Hedging -21 BUYYYY
2023-03-15 22:07:03.451506 [INFO   ] [AUTO] Current Position is -45 to buy 32 to sell 39
2023-03-15 22:07:03.451557 [INFO   ] [AUTO] order 304 filled for 15 lots at $150200 cents 3 events
2023-03-15 22:07:03.451562 [INFO   ] [AUTO] Hedging -15 BUYYYY
2023-03-15 22:07:03.451575 [INFO   ] [AUTO] Current Position is -60 to buy 32 to sell 24
2023-03-15 22:07:03.453275 [INFO   ] [AUTO] Hedge Selling Order311 for price 150000 vol 16 diff is 500 event 5 position -60
2023-03-15 22:07:03.894791 [INFO   ] [AUTO] Hedge Selling Order312 for price 149900 vol 24 diff is 400 event 6 position -60
2023-03-15 22:07:05.402967 [INFO   ] [AUTO] Hedge Buying Order313 for price 149400 vol 16 diff is 100 event 3 position -60
2023-03-15 22:07:05.403004 [INFO   ] [AUTO] Hedge Selling Order314 for price 149800 vol 16 diff is 100 event 4 position -60
2023-03-15 22:07:05.697553 [INFO   ] [AUTO] Hedge Buying Order315 for price 149500 vol 16 diff is 100 event 5 position -60
2023-03-15 22:07:06.126435 [INFO   ] [AUTO] Hedge Selling Order316 for price 149700 vol 16 diff is 100 event 5 position -60
2023-03-15 22:07:06.383891 [INFO   ] [AUTO] Hedge Selling Order317 for price 149600 vol 8 diff is 100 event 6 position -60
2023-03-15 22:07:06.851778 [INFO   ] [AUTO] order 315 filled for 6 lots at $149500 cents 3 events
2023-03-15 22:07:06.851815 [INFO   ] [AUTO] Hedging 6 SELLLL
2023-03-15 22:07:06.851852 [INFO   ] [AUTO] Current Position is -54 to buy 26 to sell 40
2023-03-15 22:07:06.903607 [INFO   ] [AUTO] Hedge Selling Order319 for price 149500 vol 6 diff is 100 event 5 position -54
2023-03-15 22:07:06.903628 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:07.688382 [INFO   ] [AUTO] Hedge Buying Order320 for price 149400 vol 80 diff is 500 event 6 position -54
2023-03-15 22:07:07.699907 [INFO   ] [AUTO] order 320 filled for 48 lots at $149400 cents 7 events
2023-03-15 22:07:07.699917 [INFO   ] [AUTO] Hedging 48 SELLLL
2023-03-15 22:07:07.699928 [INFO   ] [AUTO] Current Position is -6 to buy 32 to sell 24
2023-03-15 22:07:07.940265 [INFO   ] [AUTO] Hedge Buying Order322 for price 149500 vol 64 diff is 400 event 8 position -6
2023-03-15 22:07:07.940296 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:07.940685 [INFO   ] [AUTO] order 322 filled for 37 lots at $149500 cents 9 events
2023-03-15 22:07:07.940692 [INFO   ] [AUTO] Hedging 37 SELLLL
2023-03-15 22:07:07.940702 [INFO   ] [AUTO] Current Position is 31 to buy 59 to sell 24
2023-03-15 22:07:08.120687 [INFO   ] [AUTO] Hedge Buying Order324 for price 149500 vol 10 diff is 400 event 7 position 31
2023-03-15 22:07:08.457162 [INFO   ] [AUTO] Hedge Buying Order325 for price 149700 vol 27 diff is 400 event 8 position 31
2023-03-15 22:07:08.457192 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:08.463690 [INFO   ] [AUTO] order 325 filled for 13 lots at $149700 cents 8 events
2023-03-15 22:07:08.463716 [INFO   ] [AUTO] Hedging 13 SELLLL
2023-03-15 22:07:08.463743 [INFO   ] [AUTO] Current Position is 44 to buy 56 to sell 24
2023-03-15 22:07:08.883173 [INFO   ] [AUTO] Hedge Buying Order327 for price 149700 vol 14 diff is 100 event 7 position 44
2023-03-15 22:07:08.883205 [INFO   ] [AUTO] Hedge Selling Order328 for price 150200 vol 14 diff is 100 event 8 position 44
2023-03-15 22:07:09.673476 [INFO   ] [AUTO] Hedge Buying Order329 for price 149800 vol 16 diff is 100 event 4 position 44
2023-03-15 22:07:09.673513 [INFO   ] [AUTO] Hedge Selling Order330 for price 150100 vol 16 diff is 100 event 5 position 44
2023-03-15 22:07:09.949696 [INFO   ] [AUTO] order 330 filled for 16 lots at $150100 cents 6 events
2023-03-15 22:07:09.949741 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:07:09.949767 [INFO   ] [AUTO] Current Position is 28 to buy 40 to sell 14
2023-03-15 22:07:09.949795 [INFO   ] [AUTO] order 328 filled for 14 lots at $150200 cents 5 events
2023-03-15 22:07:09.949801 [INFO   ] [AUTO] Hedging -14 BUYYYY
2023-03-15 22:07:09.949816 [INFO   ] [AUTO] Current Position is 14 to buy 40 to sell 0
2023-03-15 22:07:10.119062 [INFO   ] [AUTO] Hedge Selling Order333 for price 150400 vol 80 diff is 500 event 7 position 14
2023-03-15 22:07:10.389838 [INFO   ] [AUTO] Hedge Selling Order334 for price 150300 vol 34 diff is 300 event 7 position 14
2023-03-15 22:07:10.748467 [INFO   ] [AUTO] order 334 filled for 34 lots at $150300 cents 8 events
2023-03-15 22:07:10.748505 [INFO   ] [AUTO] Hedging -34 BUYYYY
2023-03-15 22:07:10.748537 [INFO   ] [AUTO] Current Position is -20 to buy 40 to sell 80
2023-03-15 22:07:11.619969 [INFO   ] [AUTO] Hedge Buying Order336 for price 149700 vol 16 diff is 100 event 3 position -20
2023-03-15 22:07:12.149268 [INFO   ] [AUTO] Hedge Selling Order337 for price 150300 vol 32 diff is 200 event 4 position -20
2023-03-15 22:07:12.369298 [INFO   ] [AUTO] Hedge Buying Order338 for price 149800 vol 48 diff is 300 event 4 position -20
2023-03-15 22:07:12.699766 [INFO   ] [AUTO] Hedge Buying Order339 for price 149900 vol 16 diff is 100 event 3 position -20
2023-03-15 22:07:13.548693 [INFO   ] [AUTO] order 339 filled for 16 lots at $149900 cents 3 events
2023-03-15 22:07:13.548726 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:07:13.548760 [INFO   ] [AUTO] Current Position is -4 to buy 64 to sell 32
2023-03-15 22:07:13.548783 [INFO   ] [AUTO] order 338 filled for 48 lots at $149800 cents 3 events
2023-03-15 22:07:13.548788 [INFO   ] [AUTO] Hedging 48 SELLLL
2023-03-15 22:07:13.548798 [INFO   ] [AUTO] Current Position is 44 to buy 16 to sell 32
2023-03-15 22:07:13.692538 [INFO   ] [AUTO] Hedge Selling Order342 for price 150200 vol 16 diff is 100 event 5 position 44
2023-03-15 22:07:14.605394 [INFO   ] [AUTO] order 342 filled for 16 lots at $150200 cents 4 events
2023-03-15 22:07:14.605426 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:07:14.605468 [INFO   ] [AUTO] Current Position is 28 to buy 16 to sell 32
2023-03-15 22:07:14.682568 [INFO   ] [AUTO] Hedge Selling Order344 for price 150400 vol 32 diff is 200 event 4 position 28
2023-03-15 22:07:14.682587 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:14.684532 [INFO   ] [AUTO] order 344 filled for 10 lots at $150400 cents 4 events
2023-03-15 22:07:14.684544 [INFO   ] [AUTO] Hedging -10 BUYYYY
2023-03-15 22:07:14.684555 [INFO   ] [AUTO] Current Position is 18 to buy 16 to sell 22
2023-03-15 22:07:14.865935 [INFO   ] [AUTO] Hedge Selling Order346 for price 150400 vol 64 diff is 400 event 4 position 18
2023-03-15 22:07:15.177594 [INFO   ] [AUTO] Hedge Selling Order347 for price 150300 vol 48 diff is 300 event 5 position 18
2023-03-15 22:07:15.456037 [INFO   ] [AUTO] Hedge Selling Order348 for price 150200 vol 6 diff is 300 event 6 position 18
2023-03-15 22:07:16.907393 [INFO   ] [AUTO] Hedge Selling Order349 for price 149900 vol 32 diff is 200 event 3 position 18
2023-03-15 22:07:17.192083 [INFO   ] [AUTO] Hedge Selling Order350 for price 149800 vol 16 diff is 100 event 5 position 18
2023-03-15 22:07:17.408503 [INFO   ] [AUTO] Hedge Buying Order351 for price 149400 vol 32 diff is 200 event 6 position 18
2023-03-15 22:07:17.553767 [INFO   ] [AUTO] order 350 filled for 16 lots at $149800 cents 6 events
2023-03-15 22:07:17.553794 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:07:17.553819 [INFO   ] [AUTO] Current Position is 2 to buy 32 to sell 32
2023-03-15 22:07:17.553845 [INFO   ] [AUTO] order 349 filled for 32 lots at $149900 cents 6 events
2023-03-15 22:07:17.553850 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:07:17.553859 [INFO   ] [AUTO] Current Position is -30 to buy 32 to sell 0
2023-03-15 22:07:17.666081 [INFO   ] [AUTO] Hedge Selling Order354 for price 150000 vol 16 diff is 100 event 8 position -30
2023-03-15 22:07:17.952245 [INFO   ] [AUTO] Hedge Buying Order355 for price 149500 vol 32 diff is 200 event 8 position -30
2023-03-15 22:07:18.193330 [INFO   ] [AUTO] Hedge Buying Order356 for price 149600 vol 64 diff is 400 event 7 position -30
2023-03-15 22:07:18.414164 [INFO   ] [AUTO] Hedge Buying Order357 for price 149800 vol 2 diff is 400 event 7 position -30
2023-03-15 22:07:18.855686 [INFO   ] [AUTO] order 354 filled for 16 lots at $150000 cents 4 events
2023-03-15 22:07:18.855722 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:07:18.855749 [INFO   ] [AUTO] Current Position is -46 to buy 130 to sell 0
2023-03-15 22:07:18.924006 [INFO   ] [AUTO] Hedge Buying Order359 for price 150400 vol 16 diff is 300 event 5 position -46
2023-03-15 22:07:19.752580 [INFO   ] [AUTO] order 359 filled for 4 lots at $150400 cents 5 events
2023-03-15 22:07:19.752610 [INFO   ] [AUTO] Hedging 4 SELLLL
2023-03-15 22:07:19.752638 [INFO   ] [AUTO] Current Position is -42 to buy 78 to sell 0
2023-03-15 22:07:20.690779 [INFO   ] [AUTO] Hedge Buying Order361 for price 150300 vol 64 diff is 400 event 4 position -42
2023-03-15 22:07:20.920463 [INFO   ] [AUTO] Hedge Buying Order362 for price 150400 vol 48 diff is 300 event 4 position -42
2023-03-15 22:07:21.164663 [INFO   ] [AUTO] Hedge Buying Order363 for price 150500 vol 30 diff is 200 event 4 position -42
2023-03-15 22:07:22.673679 [INFO   ] [AUTO] Hedge Buying Order364 for price 150600 vol 16 diff is 100 event 3 position -42
2023-03-15 22:07:22.673828 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:22.674177 [INFO   ] [AUTO] order 364 filled for 16 lots at $150600 cents 4 events
2023-03-15 22:07:22.674204 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:07:22.674305 [INFO   ] [AUTO] Current Position is -26 to buy 30 to sell 0
2023-03-15 22:07:22.899222 [INFO   ] [AUTO] Hedge Buying Order366 for price 150300 vol 64 diff is 400 event 6 position -26
2023-03-15 22:07:23.153690 [INFO   ] [AUTO] Hedge Buying Order367 for price 150400 vol 48 diff is 300 event 7 position -26
2023-03-15 22:07:23.393476 [INFO   ] [AUTO] Hedge Buying Order368 for price 150500 vol 14 diff is 300 event 7 position -26
2023-03-15 22:07:24.950068 [INFO   ] [AUTO] Hedge Buying Order369 for price 150600 vol 64 diff is 400 event 3 position -26
2023-03-15 22:07:24.950134 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:24.951648 [INFO   ] [AUTO] order 369 filled for 44 lots at $150600 cents 4 events
2023-03-15 22:07:24.951668 [INFO   ] [AUTO] Hedging 44 SELLLL
2023-03-15 22:07:24.951694 [INFO   ] [AUTO] Current Position is 18 to buy 34 to sell 0
2023-03-15 22:07:25.178394 [INFO   ] [AUTO] Hedge Buying Order371 for price 150600 vol 48 diff is 500 event 6 position 18
2023-03-15 22:07:25.417871 [INFO   ] [AUTO] Hedge Buying Order372 for price 150800 vol 34 diff is 400 event 7 position 18
2023-03-15 22:07:25.417989 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:07:25.418270 [INFO   ] [AUTO] order 372 filled for 34 lots at $150800 cents 7 events
2023-03-15 22:07:25.418281 [INFO   ] [AUTO] Hedging 34 SELLLL
2023-03-15 22:07:25.418381 [INFO   ] [AUTO] Current Position is 52 to buy 48 to sell 0
2023-03-15 22:07:27.117967 [INFO   ] [AUTO] Hedge Buying Order374 for price 151100 vol 48 diff is 400 event 2 position 52
2023-03-15 22:07:27.255590 [INFO   ] [AUTO] order 374 filled for 43 lots at $151100 cents 2 events
2023-03-15 22:07:27.255623 [INFO   ] [AUTO] Hedging 43 SELLLL
2023-03-15 22:07:27.255648 [INFO   ] [AUTO] Current Position is 95 to buy 5 to sell 0
2023-03-15 22:07:27.854891 [INFO   ] [AUTO] order 374 filled for 5 lots at $151100 cents 3 events
2023-03-15 22:07:27.854925 [INFO   ] [AUTO] Hedging 5 SELLLL
2023-03-15 22:07:27.854953 [INFO   ] [AUTO] Current Position is 100 to buy 0 to sell 0
2023-03-15 22:08:05.443982 [INFO   ] [AUTO] Hedge Selling Order377 for price 153100 vol 32 diff is 200 event 1 position 100
2023-03-15 22:08:05.913203 [INFO   ] [AUTO] Hedge Selling Order378 for price 153000 vol 48 diff is 300 event 2 position 100
2023-03-15 22:08:06.340999 [INFO   ] [AUTO] order 378 filled for 9 lots at $153000 cents 2 events
2023-03-15 22:08:06.341074 [INFO   ] [AUTO] Hedging -9 BUYYYY
2023-03-15 22:08:06.341120 [INFO   ] [AUTO] Current Position is 91 to buy 0 to sell 71
2023-03-15 22:08:06.386658 [INFO   ] [AUTO] Hedge Buying Order380 for price 152400 vol 9 diff is 500 event 4 position 91
2023-03-15 22:08:07.720610 [INFO   ] [AUTO] order 380 filled for 9 lots at $152400 cents 2 events
2023-03-15 22:08:07.720690 [INFO   ] [AUTO] Hedging 9 SELLLL
2023-03-15 22:08:07.720734 [INFO   ] [AUTO] Current Position is 100 to buy 0 to sell 71
2023-03-15 22:08:09.626801 [INFO   ] [AUTO] Hedge Selling Order382 for price 153400 vol 32 diff is 200 event 1 position 100
2023-03-15 22:08:11.153529 [INFO   ] [AUTO] Hedge Selling Order383 for price 153300 vol 48 diff is 300 event 1 position 100
2023-03-15 22:08:11.429674 [INFO   ] [AUTO] Hedge Selling Order384 for price 153200 vol 64 diff is 400 event 3 position 100
2023-03-15 22:08:11.705224 [INFO   ] [AUTO] Hedge Selling Order385 for price 153100 vol 32 diff is 200 event 4 position 100
2023-03-15 22:08:11.891843 [INFO   ] [AUTO] Hedge Selling Order386 for price 153000 vol 48 diff is 300 event 5 position 100
2023-03-15 22:08:12.166426 [INFO   ] [AUTO] Hedge Selling Order387 for price 152900 vol 8 diff is 100 event 6 position 100
2023-03-15 22:08:13.395139 [INFO   ] [AUTO] Hedge Selling Order388 for price 152800 vol 16 diff is 100 event 4 position 100
2023-03-15 22:08:13.395171 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:13.396035 [INFO   ] [AUTO] order 388 filled for 16 lots at $152800 cents 5 events
2023-03-15 22:08:13.396042 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:13.396052 [INFO   ] [AUTO] Current Position is 84 to buy 0 to sell 56
2023-03-15 22:08:13.865088 [INFO   ] [AUTO] Hedge Selling Order390 for price 153300 vol 80 diff is 500 event 7 position 84
2023-03-15 22:08:14.121591 [INFO   ] [AUTO] Hedge Selling Order391 for price 153200 vol 16 diff is 100 event 7 position 84
2023-03-15 22:08:14.364410 [INFO   ] [AUTO] Hedge Selling Order392 for price 153100 vol 32 diff is 200 event 7 position 84
2023-03-15 22:08:14.624921 [INFO   ] [AUTO] Hedge Selling Order393 for price 153000 vol 16 diff is 100 event 5 position 84
2023-03-15 22:08:14.859153 [INFO   ] [AUTO] Hedge Buying Order394 for price 152400 vol 16 diff is 500 event 5 position 84
2023-03-15 22:08:14.904543 [INFO   ] [AUTO] order 393 filled for 16 lots at $153000 cents 5 events
2023-03-15 22:08:14.904559 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:14.904583 [INFO   ] [AUTO] Current Position is 68 to buy 16 to sell 128
2023-03-15 22:08:14.904588 [INFO   ] [AUTO] order 392 filled for 32 lots at $153100 cents 6 events
2023-03-15 22:08:14.904591 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:08:14.904593 [INFO   ] [AUTO] Current Position is 36 to buy 16 to sell 96
2023-03-15 22:08:14.904595 [INFO   ] [AUTO] order 391 filled for 6 lots at $153200 cents 7 events
2023-03-15 22:08:14.904597 [INFO   ] [AUTO] Hedging -6 BUYYYY
2023-03-15 22:08:14.904604 [INFO   ] [AUTO] Current Position is 30 to buy 16 to sell 90
2023-03-15 22:08:15.165309 [INFO   ] [AUTO] Hedge Buying Order398 for price 152600 vol 48 diff is 300 event 8 position 30
2023-03-15 22:08:15.385129 [INFO   ] [AUTO] Hedge Buying Order399 for price 152700 vol 6 diff is 300 event 8 position 30
2023-03-15 22:08:15.558210 [INFO   ] [AUTO] order 399 filled for 6 lots at $152700 cents 9 events
2023-03-15 22:08:15.558241 [INFO   ] [AUTO] Hedging 6 SELLLL
2023-03-15 22:08:15.558365 [INFO   ] [AUTO] Current Position is 36 to buy 64 to sell 90
2023-03-15 22:08:15.558385 [INFO   ] [AUTO] order 398 filled for 48 lots at $152600 cents 9 events
2023-03-15 22:08:15.558390 [INFO   ] [AUTO] Hedging 48 SELLLL
2023-03-15 22:08:15.558400 [INFO   ] [AUTO] Current Position is 84 to buy 16 to sell 90
2023-03-15 22:08:15.558406 [INFO   ] [AUTO] order 394 filled for 12 lots at $152400 cents 10 events
2023-03-15 22:08:15.558531 [INFO   ] [AUTO] Hedging 12 SELLLL
2023-03-15 22:08:15.558535 [INFO   ] [AUTO] Current Position is 96 to buy 4 to sell 90
2023-03-15 22:08:16.874965 [INFO   ] [AUTO] Hedge Buying Order403 for price 153300 vol 4 diff is 500 event 2 position 96
2023-03-15 22:08:17.193221 [INFO   ] [AUTO] Hedge Selling Order404 for price 153700 vol 16 diff is 100 event 3 position 96
2023-03-15 22:08:17.366213 [INFO   ] [AUTO] Hedge Selling Order405 for price 153600 vol 16 diff is 100 event 4 position 96
2023-03-15 22:08:17.703749 [INFO   ] [AUTO] order 405 filled for 16 lots at $153600 cents 3 events
2023-03-15 22:08:17.703922 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:17.704061 [INFO   ] [AUTO] Current Position is 80 to buy 4 to sell 16
2023-03-15 22:08:17.704122 [INFO   ] [AUTO] order 404 filled for 16 lots at $153700 cents 4 events
2023-03-15 22:08:17.704132 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:17.704237 [INFO   ] [AUTO] Current Position is 64 to buy 4 to sell 0
2023-03-15 22:08:17.928015 [INFO   ] [AUTO] Hedge Selling Order408 for price 153800 vol 48 diff is 300 event 5 position 64
2023-03-15 22:08:18.170204 [INFO   ] [AUTO] Hedge Buying Order409 for price 153400 vol 16 diff is 100 event 6 position 64
2023-03-15 22:08:18.170287 [INFO   ] [AUTO] Hedge Selling Order410 for price 153700 vol 16 diff is 100 event 7 position 64
2023-03-15 22:08:18.237279 [INFO   ] [AUTO] order 409 filled for 5 lots at $153400 cents 7 events
2023-03-15 22:08:18.237308 [INFO   ] [AUTO] Hedging 5 SELLLL
2023-03-15 22:08:18.237332 [INFO   ] [AUTO] Current Position is 69 to buy 15 to sell 64
2023-03-15 22:08:18.629039 [INFO   ] [AUTO] Hedge Buying Order412 for price 153500 vol 16 diff is 100 event 8 position 69
2023-03-15 22:08:18.886077 [INFO   ] [AUTO] Hedge Selling Order413 for price 153600 vol 16 diff is 100 event 7 position 69
2023-03-15 22:08:20.439250 [INFO   ] [AUTO] Hedge Buying Order414 for price 153200 vol 4 diff is 100 event 4 position 69
2023-03-15 22:08:20.658727 [INFO   ] [AUTO] Hedge Selling Order415 for price 153800 vol 48 diff is 300 event 6 position 69
2023-03-15 22:08:20.894954 [INFO   ] [AUTO] Hedge Selling Order416 for price 153700 vol 32 diff is 200 event 5 position 69
2023-03-15 22:08:21.693006 [INFO   ] [AUTO] order 416 filled for 25 lots at $153700 cents 2 events
2023-03-15 22:08:21.693042 [INFO   ] [AUTO] Hedging -25 BUYYYY
2023-03-15 22:08:21.693076 [INFO   ] [AUTO] Current Position is 44 to buy 4 to sell 55
2023-03-15 22:08:21.805792 [INFO   ] [AUTO] order 414 filled for 4 lots at $153200 cents 3 events
2023-03-15 22:08:21.805827 [INFO   ] [AUTO] Hedging 4 SELLLL
2023-03-15 22:08:21.805853 [INFO   ] [AUTO] Current Position is 48 to buy 0 to sell 55
2023-03-15 22:08:21.864608 [INFO   ] [AUTO] Hedge Buying Order419 for price 153200 vol 32 diff is 200 event 4 position 48
2023-03-15 22:08:22.127310 [INFO   ] [AUTO] Hedge Buying Order420 for price 153300 vol 20 diff is 200 event 4 position 48
2023-03-15 22:08:22.346831 [INFO   ] [AUTO] order 416 filled for 7 lots at $153700 cents 5 events
2023-03-15 22:08:22.346868 [INFO   ] [AUTO] Hedging -7 BUYYYY
2023-03-15 22:08:22.346896 [INFO   ] [AUTO] Current Position is 41 to buy 52 to sell 48
2023-03-15 22:08:22.386072 [INFO   ] [AUTO] Hedge Buying Order422 for price 153400 vol 7 diff is 200 event 7 position 41
2023-03-15 22:08:22.386084 [INFO   ] [AUTO] Hedge Selling Order423 for price 153800 vol 7 diff is 200 event 8 position 41
2023-03-15 22:08:22.689789 [INFO   ] [AUTO] Hedge Selling Order424 for price 153700 vol 16 diff is 100 event 9 position 41
2023-03-15 22:08:23.302137 [INFO   ] [AUTO] order 424 filled for 16 lots at $153700 cents 6 events
2023-03-15 22:08:23.302169 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:23.302194 [INFO   ] [AUTO] Current Position is 25 to buy 59 to sell 7
2023-03-15 22:08:23.302220 [INFO   ] [AUTO] order 423 filled for 7 lots at $153800 cents 5 events
2023-03-15 22:08:23.302223 [INFO   ] [AUTO] Hedging -7 BUYYYY
2023-03-15 22:08:23.302233 [INFO   ] [AUTO] Current Position is 18 to buy 59 to sell 0
2023-03-15 22:08:23.359897 [INFO   ] [AUTO] Hedge Selling Order427 for price 153800 vol 32 diff is 200 event 7 position 18
2023-03-15 22:08:23.689130 [INFO   ] [AUTO] Hedge Selling Order428 for price 153700 vol 16 diff is 100 event 6 position 18
2023-03-15 22:08:24.155139 [INFO   ] [AUTO] Hedge Buying Order429 for price 153200 vol 23 diff is 300 event 8 position 18
2023-03-15 22:08:24.464229 [INFO   ] [AUTO] Hedge Buying Order430 for price 153300 vol 16 diff is 100 event 5 position 18
2023-03-15 22:08:24.702571 [INFO   ] [AUTO] Hedge Selling Order431 for price 153600 vol 16 diff is 100 event 6 position 18
2023-03-15 22:08:24.742804 [INFO   ] [AUTO] order 430 filled for 13 lots at $153300 cents 6 events
2023-03-15 22:08:24.742955 [INFO   ] [AUTO] Hedging 13 SELLLL
2023-03-15 22:08:24.742999 [INFO   ] [AUTO] Current Position is 31 to buy 26 to sell 64
2023-03-15 22:08:25.342760 [INFO   ] [AUTO] order 431 filled for 16 lots at $153600 cents 6 events
2023-03-15 22:08:25.342824 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:25.342859 [INFO   ] [AUTO] Current Position is 15 to buy 26 to sell 48
2023-03-15 22:08:25.444398 [INFO   ] [AUTO] Hedge Selling Order434 for price 153800 vol 48 diff is 300 event 7 position 15
2023-03-15 22:08:25.553555 [INFO   ] [AUTO] order 434 filled for 44 lots at $153800 cents 7 events
2023-03-15 22:08:25.553616 [INFO   ] [AUTO] Hedging -44 BUYYYY
2023-03-15 22:08:25.553663 [INFO   ] [AUTO] Current Position is -29 to buy 26 to sell 4
2023-03-15 22:08:25.688150 [INFO   ] [AUTO] Hedge Selling Order436 for price 153700 vol 32 diff is 200 event 8 position -29
2023-03-15 22:08:25.688189 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:25.691492 [INFO   ] [AUTO] order 436 filled for 7 lots at $153700 cents 9 events
2023-03-15 22:08:25.691512 [INFO   ] [AUTO] Hedging -7 BUYYYY
2023-03-15 22:08:25.691537 [INFO   ] [AUTO] Current Position is -36 to buy 26 to sell 29
2023-03-15 22:08:25.952870 [INFO   ] [AUTO] Hedge Buying Order438 for price 153400 vol 16 diff is 100 event 8 position -36
2023-03-15 22:08:25.952901 [INFO   ] [AUTO] Hedge Selling Order439 for price 153700 vol 16 diff is 100 event 9 position -36
2023-03-15 22:08:26.393839 [INFO   ] [AUTO] order 438 filled for 16 lots at $153400 cents 10 events
2023-03-15 22:08:26.393870 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:08:26.393900 [INFO   ] [AUTO] Current Position is -20 to buy 3 to sell 20
2023-03-15 22:08:26.404482 [INFO   ] [AUTO] Hedge Buying Order441 for price 153200 vol 48 diff is 300 event 10 position -20
2023-03-15 22:08:26.627886 [INFO   ] [AUTO] Hedge Buying Order442 for price 153300 vol 32 diff is 200 event 9 position -20
2023-03-15 22:08:26.912337 [INFO   ] [AUTO] Hedge Buying Order443 for price 153400 vol 16 diff is 100 event 7 position -20
2023-03-15 22:08:27.372657 [INFO   ] [AUTO] Hedge Selling Order444 for price 153600 vol 16 diff is 100 event 6 position -20
2023-03-15 22:08:27.893835 [INFO   ] [AUTO] Hedge Selling Order445 for price 153500 vol 16 diff is 100 event 5 position -20
2023-03-15 22:08:28.177034 [INFO   ] [AUTO] Hedge Selling Order446 for price 153400 vol 16 diff is 100 event 6 position -20
2023-03-15 22:08:28.177064 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:08:28.662580 [INFO   ] [AUTO] Hedge Buying Order447 for price 153200 vol 24 diff is 200 event 6 position -20
2023-03-15 22:08:28.744762 [INFO   ] [AUTO] order 445 filled for 16 lots at $153500 cents 6 events
2023-03-15 22:08:28.744837 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:08:28.744864 [INFO   ] [AUTO] Current Position is -36 to buy 24 to sell 32
2023-03-15 22:08:28.744872 [INFO   ] [AUTO] order 444 filled for 12 lots at $153600 cents 7 events
2023-03-15 22:08:28.744875 [INFO   ] [AUTO] Hedging -12 BUYYYY
2023-03-15 22:08:28.744879 [INFO   ] [AUTO] Current Position is -48 to buy 24 to sell 20
